race_id,course_type,distance,race_type,restriction_type,purse,number_of_run,gender,post_position,weight,equipment,medication,odds,workout_last_month_0,workout_distance_0,workout_course_type_0,workout_time_0,workout_rank_0,workout_last_month_1,workout_distance_1,workout_course_type_1,workout_time_1,workout_rank_1,workout_last_month_2,workout_distance_2,workout_course_type_2,workout_time_2,workout_rank_2,workout_last_month_3,workout_distance_3,workout_course_type_3,workout_time_3,workout_rank_3,pp_layoff,pp_track_0,pp_time_since_race_0,pp_course_type_0,pp_distance_0,pp_quality_0,pp_purse_0,pp_normalized_position_0,pp_class_rating_0,pp_speed_rating_0,pp_pace_figure_0,pp_bad_luck_0,pp_track_1,pp_time_since_race_1,pp_course_type_1,pp_distance_1,pp_quality_1,pp_purse_1,pp_normalized_position_1,pp_class_rating_1,pp_speed_rating_1,pp_pace_figure_1,pp_bad_luck_1,pp_track_2,pp_time_since_race_2,pp_course_type_2,pp_distance_2,pp_quality_2,pp_purse_2,pp_normalized_position_2,pp_class_rating_2,pp_speed_rating_2,pp_pace_figure_2,pp_bad_luck_2,pp_track_3,pp_time_since_race_3,pp_course_type_3,pp_distance_3,pp_quality_3,pp_purse_3,pp_normalized_position_3,pp_class_rating_3,pp_speed_rating_3,pp_pace_figure_3,pp_bad_luck_3,pp_track_4,pp_time_since_race_4,pp_course_type_4,pp_distance_4,pp_quality_4,pp_purse_4,pp_normalized_position_4,pp_class_rating_4,pp_speed_rating_4,pp_pace_figure_4,pp_bad_luck_4,pp_track_5,pp_time_since_race_5,pp_course_type_5,pp_distance_5,pp_quality_5,pp_purse_5,pp_normalized_position_5,pp_class_rating_5,pp_speed_rating_5,pp_pace_figure_5,pp_bad_luck_5,Position,normalized_position,first_off_layoff,second_off_layoff,third_off_layoff,jockey_win_percentage,trainer_win_percentage,trainer_jockey_win_percentage
1,0,450,4,1,80000.0,16,0,14,119,1,1,4.5,True,300.0,0,3580.0,0.2558139534883721,True,400.0,0,4940.0,0.07142857142857142,True,400.0,0,5000.0,0.375,False,400.0,0,4940.0,0.08333333333333333,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,7,43.75,False,False,False,0.2066115702479339,0.14285714285714285,0.0
2,0,700,4,1,100000.0,16,1,2,120,1,0,4.5,True,400.0,0,4910.0,0.1111111111111111,True,500.0,0,10225.0,0.75,True,500.0,0,10368.0,1.0,True,400.0,0,5043.0,0.68,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,8,50.0,False,False,False,0.1452991452991453,0.18518518518518517,0.2
2,0,700,4,1,100000.0,16,1,3,120,1,0,5.0,True,400.0,0,4700.0,0.044444444444444446,True,400.0,0,4820.0,0.3170731707317073,True,500.0,0,10100.0,0.16666666666666666,False,400.0,0,4920.0,0.6666666666666666,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,4,25.0,False,False,False,0.18811881188118812,0.15384615384615385,0.18518518518518517
2,0,700,4,1,100000.0,16,1,4,120,1,0,6.0,True,500.0,0,10120.0,0.25,True,500.0,0,10190.0,0.42857142857142855,True,500.0,0,10105.0,0.1,False,400.0,0,4755.0,0.03333333333333333,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,2,12.5,False,False,False,0.14285714285714285,0.16666666666666666,0.0
2,0,700,4,1,100000.0,16,1,6,120,1,1,12.0,True,400.0,0,4760.0,0.21212121212121213,True,500.0,0,10280.0,0.5625,True,400.0,0,4940.0,0.21153846153846154,False,400.0,0,4940.0,0.07317073170731707,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,9,56.25,False,False,False,0.1391304347826087,0.13793103448275862,0.16666666666666666
2,0,700,4,1,100000.0,16,1,7,120,1,0,10.0,True,300.0,0,3840.0,1.0,True,500.0,0,5920.0,0.08333333333333333,True,500.0,0,10220.0,0.5,False,500.0,0,10140.0,0.625,215.0,52,215.0,0,700.0,2.5,105000.0,0.75,78.0,590.0,870.0,False,9,277.0,0,600.0,2.5,120000.0,0.36363636363636365,80.0,630.0,740.0,True,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,7,43.75,True,False,False,0.11016949152542373,0.09333333333333334,0.07142857142857142
2,0,700,4,1,100000.0,16,1,8,120,1,0,10.0,True,400.0,0,4960.0,0.7818181818181819,True,400.0,0,4800.0,0.17073170731707318,False,400.0,0,4840.0,0.2,False,400.0,0,5280.0,0.9473684210526315,36.0,57,36.0,0,600.0,2.5,70000.0,0.2,80.0,790.0,430.0,True,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,3,18.75,False,False,False,0.09523809523809523,0.1724137931034483,0.21428571428571427
2,0,700,4,1,100000.0,16,1,9,120,1,0,4.0,True,300.0,0,3520.0,0.2,True,400.0,0,4920.0,0.17391304347826086,True,400.0,0,5060.0,0.5,True,400.0,0,4940.0,0.18181818181818182,54.0,25,54.0,0,800.0,2.5,84000.0,0.3333333333333333,80.0,720.0,590.0,True,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,10,62.5,True,False,False,0.13333333333333333,0.15625,0.5
2,0,700,4,1,100000.0,16,1,10,120,1,0,20.0,True,400.0,0,4940.0,0.375,True,400.0,0,4960.0,0.39285714285714285,True,400.0,0,4960.0,0.2,False,400.0,0,4860.0,0.125,28.0,5,28.0,0,800.0,2.5,150000.0,1.0,85.0,880.0,730.0,False,22,62.0,0,800.0,2.5,70000.0,1.0,81.0,810.0,0.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,11,68.75,False,False,False,0.20361990950226244,0.11538461538461539,0.2
2,0,700,4,1,100000.0,16,1,11,120,1,0,8.0,True,400.0,0,4940.0,0.391304347826087,True,500.0,0,10200.0,0.3333333333333333,True,400.0,0,4980.0,0.45454545454545453,True,400.0,0,4980.0,0.6818181818181818,51.0,57,51.0,0,650.0,2.5,70000.0,0.16666666666666666,78.0,790.0,880.0,True,60,236.0,0,600.0,2.5,105000.0,0.875,80.0,490.0,480.0,False,20,98.0,0,800.0,2.5,120000.0,0.5,85.0,800.0,0.0,False,8,175.0,0,800.0,2.5,120000.0,1.0,85.0,800.0,0.0,False,9,174.0,0,800.0,2.5,120000.0,1.0,86.0,840.0,0.0,False,7,203.0,0,800.0,2.5,100000.0,0.5,94.0,850.0,0.0,False,5,31.25,True,False,False,0.09195402298850575,0.08823529411764706,0.1111111111111111
