race_id,course_type,distance,race_type,restriction_type,purse,number_of_run,gender,post_position,weight,equipment,medication,odds,pp_layoff,pp_track_0,pp_time_since_race_0,pp_course_type_0,pp_distance_0,pp_quality_0,pp_purse_0,pp_normalized_position_0,pp_class_rating_0,pp_speed_rating_0,pp_pace_figure_0,pp_bad_luck_0,pp_track_1,pp_time_since_race_1,pp_course_type_1,pp_distance_1,pp_quality_1,pp_purse_1,pp_normalized_position_1,pp_class_rating_1,pp_speed_rating_1,pp_pace_figure_1,pp_bad_luck_1,pp_track_2,pp_time_since_race_2,pp_course_type_2,pp_distance_2,pp_quality_2,pp_purse_2,pp_normalized_position_2,pp_class_rating_2,pp_speed_rating_2,pp_pace_figure_2,pp_bad_luck_2,pp_track_3,pp_time_since_race_3,pp_course_type_3,pp_distance_3,pp_quality_3,pp_purse_3,pp_normalized_position_3,pp_class_rating_3,pp_speed_rating_3,pp_pace_figure_3,pp_bad_luck_3,pp_track_4,pp_time_since_race_4,pp_course_type_4,pp_distance_4,pp_quality_4,pp_purse_4,pp_normalized_position_4,pp_class_rating_4,pp_speed_rating_4,pp_pace_figure_4,pp_bad_luck_4,pp_track_5,pp_time_since_race_5,pp_course_type_5,pp_distance_5,pp_quality_5,pp_purse_5,pp_normalized_position_5,pp_class_rating_5,pp_speed_rating_5,pp_pace_figure_5,pp_bad_luck_5,workout_last_month_0,workout_distance_0,workout_course_type_0,workout_time_0,workout_rank_0,workout_last_month_1,workout_distance_1,workout_course_type_1,workout_time_1,workout_rank_1,workout_last_month_2,workout_distance_2,workout_course_type_2,workout_time_2,workout_rank_2,workout_last_month_3,workout_distance_3,workout_course_type_3,workout_time_3,workout_rank_3,Position,normalized_position,first_off_layoff,second_off_layoff,third_off_layoff,jockey_win_percentage,trainer_win_percentage,trainer_jockey_win_percentage
126,0,600,2,0,14000.0,10,2,10,122,2,0,6.0,14.0,29,14.0,0,600.0,2.0,14000.0,0.375,76.0,620.0,510.0,False,13,26.0,0,600.0,2.0,12600.0,0.7142857142857143,74.0,410.0,270.0,False,12,42.0,0,500.0,2.0,17300.0,1.0,75.0,240.0,340.0,False,33,326.0,0,550.0,2.0,15000.0,0.8571428571428571,78.0,570.0,560.0,False,37,340.0,0,600.0,2.0,15000.0,0.5,72.0,540.0,80.0,True,39,354.0,0,650.0,2.0,15000.0,0.375,72.0,640.0,670.0,True,False,400.0,0,5320.0,1.0,False,400.0,0,4940.0,0.358974358974359,False,500.0,0,10540.0,0.5,False,300.0,0,3720.0,0.4117647058823529,2,20.0,False,False,False,0.1237785016286645,0.17333333333333334,0.2222222222222222
127,0,800,0,1,32000.0,6,1,1,109,2,0,4.5,22.0,29,22.0,0,800.0,3.0,32000.0,0.3333333333333333,73.0,780.0,790.0,True,30,61.0,0,832.0,1.0,13600.0,0.125,48.0,570.0,630.0,True,22,128.0,0,800.0,1.0,26350.0,0.5,39.0,140.0,210.0,True,25,149.0,0,850.0,1.0,27850.0,0.375,39.0,270.0,410.0,True,29,191.0,0,850.0,1.0,28300.0,0.42857142857142855,40.0,260.0,250.0,True,39,239.0,0,600.0,1.5,35000.0,0.75,64.0,360.0,260.0,False,True,400.0,0,4940.0,0.6666666666666666,True,500.0,0,10000.0,0.25,False,500.0,0,10420.0,1.0,False,500.0,0,10020.0,0.16666666666666666,3,50.0,False,False,True,0.20647773279352227,0.2641509433962264,0.3709677419354839
127,0,800,0,1,32000.0,6,1,2,116,2,0,1.4,21.0,33,21.0,1,750.0,1.5,50000.0,0.125,62.0,620.0,480.0,False,34,45.0,0,600.0,2.5,55000.0,0.375,73.0,620.0,640.0,True,30,56.0,0,600.0,2.0,13000.0,1.0,79.0,660.0,740.0,False,33,63.0,0,600.0,2.0,13000.0,1.0,81.0,670.0,740.0,False,37,77.0,0,600.0,2.0,13000.0,1.0,81.0,670.0,740.0,False,39,106.0,0,600.0,2.0,14000.0,1.0,81.0,750.0,690.0,False,True,400.0,0,4800.0,0.2,True,300.0,0,3720.0,0.15789473684210525,False,400.0,0,5000.0,0.35714285714285715,False,400.0,0,4900.0,0.4444444444444444,1,16.666666666666664,False,False,False,0.3076923076923077,0.19444444444444445,0.6666666666666666
127,0,800,0,1,32000.0,6,4,3,122,2,0,6.0,22.0,29,22.0,0,800.0,3.0,32000.0,0.6666666666666666,73.0,630.0,890.0,False,31,29.0,0,550.0,2.5,19000.0,1.0,81.0,630.0,410.0,False,30,253.0,0,800.0,3.0,37500.0,0.5555555555555556,75.0,620.0,1060.0,True,33,278.0,0,650.0,2.0,16000.0,0.5714285714285714,77.0,510.0,480.0,False,36,293.0,1,800.0,2.0,15400.0,0.8,83.0,590.0,770.0,False,39,307.0,0,800.0,2.0,15000.0,0.125,73.0,750.0,800.0,False,True,500.0,0,10020.0,0.5714285714285714,False,400.0,0,4860.0,0.4782608695652174,False,400.0,0,5220.0,1.0,False,300.0,0,3720.0,0.6,6,100.0,False,False,True,0.14068441064638784,0.12,0.0
127,0,800,0,1,32000.0,6,4,4,122,2,0,3.0,20.0,12,20.0,0,550.0,4.0,25900.0,0.8571428571428571,77.0,450.0,0.0,True,2,47.0,0,800.0,2.75,65000.0,1.0,79.0,560.0,510.0,False,0,60.0,1,850.0,2.75,55000.0,0.875,84.0,710.0,790.0,False,1,120.0,0,800.0,2.0,37000.0,0.4,77.0,760.0,520.0,False,1,151.0,0,800.0,2.0,28000.0,0.16666666666666666,71.0,660.0,790.0,False,2,184.0,0,800.0,2.0,36000.0,0.8571428571428571,79.0,480.0,720.0,True,True,600.0,0,12000.0,1.0,False,400.0,0,5100.0,0.7167832167832168,False,400.0,0,5300.0,0.9813084112149533,False,400.0,0,5055.0,0.5857142857142857,2,33.33333333333333,False,False,False,0.23626373626373626,0.0,0.0
127,0,800,0,1,32000.0,6,1,5,122,2,2,3.5,22.0,29,22.0,0,800.0,3.0,32000.0,0.5,73.0,770.0,970.0,False,31,35.0,0,550.0,3.0,32000.0,0.625,69.0,580.0,750.0,True,41,186.0,0,650.0,2.0,32000.0,1.0,81.0,330.0,740.0,False,33,253.0,0,800.0,3.0,37500.0,0.6666666666666666,75.0,620.0,1330.0,False,37,278.0,0,800.0,3.0,37500.0,0.5,71.0,720.0,820.0,False,39,301.0,0,800.0,1.5,35000.0,0.2,66.0,700.0,980.0,False,False,600.0,0,11320.0,0.5,False,400.0,0,4871.0,0.3333333333333333,False,400.0,0,5084.0,0.875,False,400.0,0,5000.0,1.0,5,83.33333333333334,False,False,True,0.24401913875598086,0.13636363636363635,0.0
127,0,800,0,1,32000.0,6,1,6,122,2,0,6.0,7.0,29,7.0,0,600.0,2.0,13000.0,0.5714285714285714,63.0,390.0,740.0,False,31,35.0,0,550.0,3.0,32000.0,0.75,69.0,550.0,650.0,False,22,61.0,1,550.0,2.5,28340.0,0.5,73.0,650.0,800.0,True,32,111.0,0,600.0,2.0,10800.0,0.3333333333333333,54.0,610.0,450.0,True,36,132.0,0,600.0,2.0,14400.0,1.0,67.0,430.0,440.0,True,39,399.0,0,550.0,3.0,34000.0,0.625,74.0,580.0,490.0,False,True,300.0,0,3640.0,0.2,False,500.0,0,10160.0,0.3888888888888889,False,400.0,0,4780.0,0.2,False,400.0,0,5000.0,1.0,4,66.66666666666666,False,False,False,0.06666666666666667,0.2641509433962264,0.05555555555555555
128,0,800,2,0,14000.0,8,1,1,116,2,0,6.0,28.0,29,28.0,0,550.0,2.0,14000.0,0.2857142857142857,82.0,740.0,320.0,True,38,58.0,0,600.0,2.0,14000.0,0.5,72.0,710.0,500.0,False,38,69.0,1,800.0,2.0,22500.0,0.625,70.0,630.0,800.0,False,41,108.0,1,800.0,2.0,22500.0,0.875,72.0,60.0,760.0,False,45,128.0,1,800.0,2.0,22500.0,0.14285714285714285,68.0,610.0,470.0,False,48,153.0,1,800.0,2.0,22500.0,0.5714285714285714,66.0,660.0,690.0,False,True,400.0,0,4900.0,1.0,False,400.0,0,4840.0,1.0,False,400.0,0,4900.0,1.0,False,400.0,0,5000.0,1.0,8,100.0,False,False,False,0.06666666666666667,0.11956521739130435,0.0
128,0,800,2,0,14000.0,8,4,2,122,2,0,10.0,28.0,29,28.0,0,800.0,2.0,13000.0,1.0,78.0,630.0,550.0,False,31,264.0,0,832.0,2.0,16000.0,0.6666666666666666,81.0,700.0,650.0,False,30,280.0,0,832.0,2.0,16000.0,0.5,79.0,660.0,600.0,False,33,295.0,0,832.0,2.0,19000.0,1.0,84.0,590.0,680.0,False,37,336.0,0,800.0,2.0,18000.0,1.0,81.0,0.0,430.0,False,39,351.0,0,800.0,2.5,21000.0,1.0,86.0,670.0,740.0,False,False,300.0,0,3780.0,0.6956521739130435,False,400.0,0,5180.0,0.6428571428571429,False,400.0,0,5260.0,0.9285714285714286,False,400.0,0,5140.0,0.5714285714285714,6,75.0,False,True,False,0.06862745098039216,0.05714285714285714,0.0
128,0,800,2,0,14000.0,8,4,3,115,2,0,2.5,29.0,29,29.0,0,800.0,2.0,11000.0,0.5,78.0,660.0,530.0,False,41,95.0,0,850.0,2.0,15000.0,0.25,81.0,780.0,930.0,False,41,117.0,0,800.0,2.0,16000.0,0.6363636363636364,80.0,680.0,500.0,False,44,172.0,0,800.0,2.0,16000.0,1.0,80.0,640.0,770.0,True,4,272.0,1,800.0,2.0,12700.0,0.3333333333333333,76.0,610.0,0.0,False,5,287.0,0,800.0,2.0,12700.0,0.6,73.0,740.0,760.0,False,True,300.0,0,3840.0,0.6666666666666666,True,400.0,0,5000.0,1.0,False,400.0,0,5000.0,0.6923076923076923,False,400.0,0,5000.0,1.0,4,50.0,False,True,False,0.20647773279352227,0.2641509433962264,0.3709677419354839
128,0,800,2,0,14000.0,8,4,4,122,2,0,10.0,20.0,29,20.0,0,600.0,2.0,11000.0,0.8571428571428571,74.0,480.0,710.0,False,31,29.0,0,800.0,2.0,11000.0,0.8333333333333334,78.0,650.0,610.0,False,27,111.0,0,832.0,2.0,11100.0,0.875,72.0,370.0,770.0,False,30,126.0,0,800.0,2.0,11100.0,1.0,73.0,440.0,580.0,False,34,141.0,0,800.0,2.0,11100.0,0.8571428571428571,73.0,630.0,580.0,False,36,173.0,0,800.0,2.0,14900.0,0.8333333333333334,74.0,500.0,520.0,False,False,500.0,0,10100.0,0.6363636363636364,False,400.0,0,4780.0,0.3333333333333333,False,400.0,0,4850.0,0.6,False,300.0,0,3700.0,0.5555555555555556,3,37.5,False,False,True,0.09836065573770492,0.15384615384615385,0.0
128,0,800,2,0,14000.0,8,4,5,122,2,0,10.0,20.0,29,20.0,0,600.0,2.0,11000.0,0.5714285714285714,74.0,540.0,510.0,False,31,237.0,0,832.0,2.0,12000.0,0.2857142857142857,76.0,610.0,360.0,False,30,251.0,0,832.0,2.0,15000.0,0.5714285714285714,76.0,470.0,0.0,True,33,265.0,0,800.0,2.0,12000.0,0.6666666666666666,68.0,660.0,650.0,False,37,281.0,0,800.0,2.0,12000.0,1.0,68.0,400.0,850.0,False,39,295.0,0,832.0,2.0,12000.0,0.5,76.0,580.0,430.0,True,False,500.0,0,10571.0,1.0,False,400.0,0,5100.0,0.5,False,400.0,0,5213.0,1.0,False,300.0,0,3810.0,1.0,2,25.0,False,True,False,0.1380952380952381,0.15384615384615385,0.20689655172413793
128,0,800,2,0,14000.0,8,4,6,122,2,0,4.0,80.0,38,80.0,1,800.0,2.0,20500.0,0.8888888888888888,88.0,630.0,760.0,False,38,100.0,1,850.0,2.0,20500.0,0.875,91.0,670.0,590.0,False,38,121.0,1,800.0,2.0,20500.0,1.0,87.0,690.0,640.0,False,29,366.0,1,850.0,2.0,27625.0,0.5714285714285714,82.0,730.0,610.0,True,33,386.0,1,800.0,2.0,28125.0,0.125,77.0,630.0,380.0,False,48,417.0,1,850.0,2.0,19450.0,0.1111111111111111,76.0,840.0,1220.0,True,False,400.0,0,4800.0,0.3103448275862069,False,400.0,0,5020.0,0.6875,False,400.0,0,4900.0,1.0,False,400.0,0,5000.0,1.0,1,12.5,True,False,False,0.08695652173913043,0.0875,0.10144927536231885
128,0,800,2,0,14000.0,8,4,7,122,2,0,5.0,13.0,29,13.0,0,800.0,2.0,14000.0,0.625,69.0,630.0,830.0,False,31,34.0,0,800.0,2.0,17000.0,0.8,80.0,590.0,440.0,True,15,90.0,0,800.0,2.0,19000.0,1.0,75.0,540.0,580.0,False,18,117.0,0,800.0,2.0,19000.0,0.6666666666666666,77.0,560.0,540.0,True,23,129.0,0,700.0,2.0,24000.0,0.5,81.0,520.0,560.0,False,21,144.0,0,700.0,2.0,19000.0,0.7142857142857143,76.0,500.0,580.0,True,False,400.0,0,4920.0,0.6206896551724138,False,400.0,0,5180.0,0.7333333333333333,False,300.0,0,3944.0,0.925,False,400.0,0,5000.0,1.0,5,62.5,False,False,True,0.14068441064638784,0.24786324786324787,0.43333333333333335
128,0,800,2,0,14000.0,8,4,8,122,2,0,3.5,13.0,29,13.0,0,800.0,2.0,14000.0,0.375,69.0,720.0,800.0,False,31,28.0,0,800.0,2.0,13000.0,0.4,78.0,680.0,620.0,False,38,180.0,0,818.0,2.0,16000.0,0.8888888888888888,81.0,560.0,540.0,False,41,206.0,1,800.0,2.0,20500.0,0.6,89.0,780.0,890.0,False,37,245.0,0,832.0,2.0,19000.0,1.0,84.0,560.0,1060.0,False,39,257.0,0,832.0,2.0,14000.0,0.16666666666666666,78.0,690.0,300.0,False,False,400.0,0,4800.0,0.25,False,400.0,0,4960.0,0.5384615384615384,False,400.0,0,4860.0,0.35,False,300.0,0,3620.0,0.14285714285714285,7,87.5,False,False,True,0.1237785016286645,0.1518987341772152,0.125
129,0,832,1,0,34000.0,7,1,1,122,2,0,2.5,33.0,4,33.0,1,850.0,3.25,134000.0,0.9090909090909091,96.0,830.0,940.0,False,8,199.0,1,850.0,3.25,74000.0,0.6,100.0,890.0,830.0,True,22,233.0,1,850.0,4.0,54000.0,0.1,91.0,900.0,1010.0,True,48,262.0,0,700.0,5.0,125000.0,0.8,94.0,800.0,800.0,True,8,287.0,1,900.0,5.0,200000.0,0.7142857142857143,94.0,920.0,840.0,False,32,318.0,0,800.0,5.0,100000.0,0.375,89.0,620.0,680.0,True,True,400.0,0,4960.0,0.4631578947368421,False,400.0,0,5200.0,1.0,False,400.0,0,5060.0,0.75,False,500.0,0,10260.0,0.6666666666666666,6,85.71428571428571,False,True,False,0.23626373626373626,0.0,0.0
129,0,832,1,0,34000.0,7,4,2,122,2,0,8.0,21.0,12,21.0,0,600.0,3.25,26000.0,0.7142857142857143,81.0,740.0,590.0,False,13,42.0,0,500.0,2.25,24700.0,0.16666666666666666,79.0,800.0,500.0,False,30,237.0,0,832.0,3.25,40000.0,1.0,95.0,860.0,980.0,False,33,251.0,0,600.0,3.25,40000.0,0.8888888888888888,92.0,820.0,730.0,False,19,274.0,0,600.0,2.25,24700.0,0.5714285714285714,86.0,690.0,500.0,False,17,309.0,0,850.0,4.0,50000.0,0.625,81.0,520.0,920.0,False,True,400.0,0,4930.0,0.2857142857142857,False,400.0,0,5110.0,0.7741935483870968,False,400.0,0,5240.0,1.0,False,400.0,0,5010.0,0.09090909090909091,1,14.285714285714285,False,False,True,0.24401913875598086,0.2,0.3333333333333333
129,0,832,1,0,34000.0,7,4,3,117,2,0,10.0,27.0,29,27.0,0,800.0,4.0,32000.0,0.16666666666666666,79.0,790.0,1030.0,False,41,94.0,0,850.0,2.0,28000.0,0.5555555555555556,82.0,720.0,1120.0,False,41,115.0,0,800.0,2.0,28000.0,0.2222222222222222,83.0,730.0,720.0,False,44,136.0,0,800.0,2.0,28000.0,0.4,83.0,690.0,600.0,False,48,151.0,0,800.0,2.0,32000.0,0.75,92.0,560.0,830.0,False,51,181.0,0,800.0,2.0,32000.0,0.6363636363636364,92.0,830.0,720.0,False,False,400.0,0,4940.0,0.45454545454545453,False,400.0,0,4840.0,1.0,False,400.0,0,4900.0,1.0,False,400.0,0,5000.0,1.0,3,42.857142857142854,False,True,False,0.10810810810810811,0.11904761904761904,0.1875
129,0,832,1,0,34000.0,7,4,4,122,2,0,1.8,18.0,28,18.0,1,850.0,4.0,100000.0,0.5555555555555556,86.0,850.0,560.0,True,22,241.0,1,900.0,5.0,127500.0,0.5,90.0,840.0,650.0,True,30,330.0,0,832.0,4.0,100000.0,0.5,95.0,840.0,940.0,False,32,355.0,1,850.0,3.25,28900.0,0.2857142857142857,97.0,820.0,710.0,True,36,382.0,1,850.0,4.0,100000.0,0.125,91.0,1110.0,1170.0,True,38,409.0,0,832.0,3.0,31600.0,1.0,78.0,270.0,450.0,True,True,400.0,0,4870.0,0.26666666666666666,False,400.0,0,5000.0,0.46153846153846156,False,300.0,0,3620.0,0.3125,False,400.0,0,4960.0,0.46153846153846156,4,57.14285714285714,False,True,False,0.06666666666666667,0.15384615384615385,0.3333333333333333
129,0,832,1,0,34000.0,7,4,5,122,2,0,6.0,20.0,29,20.0,0,800.0,2.5,24000.0,0.6,92.0,890.0,1030.0,False,16,58.0,1,800.0,3.25,51000.0,0.2727272727272727,93.0,810.0,790.0,True,38,115.0,1,900.0,3.0,24000.0,0.4,89.0,910.0,1010.0,False,41,129.0,1,850.0,4.0,28000.0,0.1,86.0,870.0,580.0,False,45,146.0,1,800.0,2.0,20500.0,0.2,87.0,800.0,960.0,False,48,171.0,0,818.0,3.0,22000.0,1.0,94.0,430.0,1020.0,False,True,500.0,0,5920.0,0.08333333333333333,False,400.0,0,4840.0,0.38461538461538464,False,500.0,0,10060.0,0.2,False,400.0,0,4800.0,0.023529411764705882,5,71.42857142857143,False,False,True,0.08695652173913043,0.18115942028985507,0.07142857142857142
129,0,832,1,0,34000.0,7,4,6,122,2,0,4.0,20.0,29,20.0,0,800.0,2.5,24000.0,0.4,92.0,910.0,1040.0,False,27,68.0,0,832.0,4.0,31900.0,0.8,92.0,720.0,910.0,False,27,97.0,0,800.0,3.25,27500.0,0.14285714285714285,89.0,860.0,590.0,True,30,134.0,0,800.0,4.0,26400.0,0.16666666666666666,91.0,880.0,400.0,True,34,174.0,0,800.0,4.0,26400.0,0.42857142857142855,85.0,800.0,720.0,True,36,213.0,0,600.0,4.0,26400.0,0.8333333333333334,85.0,620.0,250.0,False,True,400.0,0,4900.0,0.625,False,500.0,0,10100.0,0.09523809523809523,False,400.0,0,4820.0,0.6666666666666666,False,400.0,0,5000.0,1.0,7,100.0,False,True,False,0.1380952380952381,0.15384615384615385,0.20689655172413793
129,0,832,1,0,34000.0,7,4,7,124,2,2,10.0,27.0,29,27.0,0,800.0,4.0,32000.0,0.14285714285714285,84.0,900.0,720.0,False,30,144.0,0,800.0,4.0,28000.0,1.0,82.0,470.0,470.0,True,29,174.0,0,832.0,4.0,28000.0,1.0,84.0,510.0,660.0,True,32,200.0,0,850.0,3.0,31600.0,0.16666666666666666,71.0,740.0,470.0,True,37,253.0,0,800.0,3.0,37500.0,0.2222222222222222,75.0,790.0,910.0,True,38,956.0,0,600.0,4.0,80000.0,0.8333333333333334,82.0,660.0,580.0,False,False,500.0,0,10040.0,0.2857142857142857,False,500.0,0,10040.0,0.16666666666666666,False,400.0,0,4880.0,1.0,False,400.0,0,5000.0,1.0,2,28.57142857142857,False,True,False,0.15677966101694915,0.13636363636363635,0.3333333333333333
130,0,550,2,0,13000.0,8,2,1,124,2,0,6.0,22.0,29,22.0,0,550.0,2.0,11000.0,0.2,70.0,760.0,850.0,False,38,48.0,0,550.0,2.0,13500.0,0.6666666666666666,80.0,540.0,580.0,False,38,135.0,0,550.0,2.5,20500.0,0.8571428571428571,97.0,570.0,780.0,False,18,206.0,0,550.0,2.0,22000.0,0.9,92.0,660.0,1170.0,False,23,235.0,0,500.0,2.0,22000.0,0.7142857142857143,91.0,790.0,720.0,False,21,311.0,0,550.0,2.0,22000.0,0.9090909090909091,90.0,750.0,1200.0,True,False,400.0,0,4720.0,0.23076923076923078,False,400.0,0,4900.0,0.25,False,400.0,0,5040.0,0.6818181818181818,False,400.0,0,5000.0,1.0,3,37.5,False,False,True,0.11818181818181818,0.1518987341772152,0.2631578947368421
130,0,550,2,0,13000.0,8,2,2,122,2,0,8.0,29.0,29,29.0,0,550.0,2.0,13000.0,0.5,80.0,670.0,370.0,False,31,238.0,0,600.0,2.0,15000.0,0.6,90.0,750.0,530.0,True,30,252.0,0,650.0,2.0,15000.0,0.75,86.0,750.0,470.0,False,33,266.0,0,600.0,2.0,14000.0,0.16666666666666666,85.0,750.0,390.0,True,37,279.0,0,600.0,2.0,16000.0,1.0,84.0,670.0,520.0,True,39,288.0,0,600.0,2.0,14000.0,0.375,82.0,670.0,760.0,False,True,400.0,0,4900.0,0.75,False,500.0,0,10645.0,1.0,False,400.0,0,5075.0,1.0,False,400.0,0,5316.0,1.0,4,50.0,False,True,False,0.191044776119403,0.0,0.0
130,0,550,2,0,13000.0,8,2,3,122,2,0,3.5,36.0,29,36.0,0,550.0,2.0,16000.0,0.5714285714285714,83.0,660.0,710.0,False,38,62.0,0,600.0,2.0,13500.0,0.6,87.0,690.0,760.0,False,30,281.0,0,600.0,2.0,12000.0,0.6,81.0,690.0,610.0,False,33,295.0,0,600.0,2.0,19000.0,0.8333333333333334,87.0,700.0,680.0,False,37,342.0,0,600.0,2.0,24000.0,0.16666666666666666,85.0,820.0,610.0,False,39,364.0,0,600.0,4.0,34000.0,0.16666666666666666,80.0,760.0,880.0,False,True,300.0,0,3820.0,0.5454545454545454,False,300.0,0,3740.0,0.6,False,400.0,0,4880.0,0.3157894736842105,False,400.0,0,5130.0,0.8333333333333334,1,12.5,False,False,True,0.23626373626373626,0.16129032258064516,0.21052631578947367
130,0,550,2,0,13000.0,8,0,4,122,2,0,10.0,33.0,28,33.0,0,600.0,2.0,11800.0,1.0,77.0,470.0,690.0,True,30,55.0,0,600.0,2.0,11800.0,0.125,74.0,680.0,480.0,True,29,88.0,0,600.0,2.0,11800.0,0.2857142857142857,75.0,800.0,660.0,True,32,117.0,0,600.0,2.0,11800.0,0.625,73.0,530.0,200.0,False,36,151.0,0,600.0,2.0,11800.0,0.5555555555555556,71.0,600.0,480.0,True,38,172.0,0,600.0,2.0,10800.0,0.1,73.0,680.0,500.0,True,False,400.0,0,4870.0,0.125,False,400.0,0,4840.0,1.0,False,400.0,0,4900.0,1.0,False,400.0,0,5000.0,1.0,7,87.5,False,False,False,0.15677966101694915,0.0425531914893617,0.07142857142857142
130,0,550,2,0,13000.0,8,2,5,124,2,0,3.0,13.0,29,13.0,0,600.0,2.0,16000.0,0.16666666666666666,82.0,890.0,1080.0,False,31,36.0,0,550.0,2.0,16000.0,0.42857142857142855,83.0,660.0,540.0,False,27,182.0,0,600.0,1.0,21500.0,0.625,82.0,480.0,390.0,False,30,204.0,0,600.0,1.0,21500.0,0.42857142857142855,77.0,540.0,530.0,False,34,222.0,0,600.0,1.0,21500.0,0.625,75.0,580.0,850.0,True,49,253.0,0,600.0,3.0,40100.0,0.9090909090909091,82.0,560.0,550.0,False,False,400.0,0,4880.0,0.23529411764705882,False,400.0,0,5210.0,0.75,False,300.0,0,3220.0,0.125,False,400.0,0,5200.0,1.0,2,25.0,False,False,True,0.16184971098265896,0.2857142857142857,0.3333333333333333
130,0,550,2,0,13000.0,8,2,6,122,2,0,4.0,14.0,29,14.0,0,600.0,2.0,13000.0,0.8571428571428571,75.0,640.0,890.0,False,31,36.0,0,550.0,2.0,11000.0,0.2,80.0,760.0,810.0,False,38,81.0,0,550.0,2.0,13500.0,0.7142857142857143,86.0,620.0,230.0,False,33,323.0,0,600.0,2.0,14000.0,1.0,83.0,580.0,290.0,True,37,342.0,0,650.0,2.0,16000.0,0.7142857142857143,77.0,740.0,440.0,True,39,372.0,0,650.0,2.0,16000.0,0.3333333333333333,75.0,760.0,590.0,False,False,400.0,0,5180.0,1.0,False,300.0,0,3700.0,0.5,False,400.0,0,4900.0,1.0,False,400.0,0,5000.0,1.0,6,75.0,False,False,False,0.24401913875598086,0.14545454545454545,0.0
130,0,550,2,0,13000.0,8,2,7,122,2,0,6.0,27.0,29,27.0,0,600.0,2.0,13000.0,1.0,80.0,470.0,750.0,False,31,238.0,0,600.0,2.0,15000.0,0.5,90.0,760.0,970.0,False,30,250.0,0,550.0,2.0,16000.0,0.4,82.0,840.0,960.0,False,33,266.0,0,600.0,2.0,14000.0,0.14285714285714285,84.0,800.0,740.0,False,37,280.0,0,550.0,2.0,14000.0,0.5,79.0,840.0,840.0,False,39,288.0,0,600.0,2.0,14000.0,0.875,82.0,530.0,820.0,False,True,500.0,0,10000.0,0.5,False,500.0,0,10000.0,0.2857142857142857,False,400.0,0,4860.0,0.41379310344827586,False,400.0,0,5000.0,1.0,8,100.0,False,True,False,0.14068441064638784,0.13138686131386862,0.13333333333333333
130,0,550,2,0,13000.0,8,2,8,122,2,0,6.0,13.0,29,13.0,0,600.0,2.0,16000.0,1.0,82.0,620.0,1320.0,False,31,36.0,0,550.0,2.0,16000.0,0.7142857142857143,83.0,570.0,810.0,False,30,257.0,0,600.0,2.0,19000.0,0.7142857142857143,87.0,800.0,1120.0,False,33,267.0,0,500.0,2.0,19000.0,0.8,88.0,780.0,1140.0,False,37,287.0,0,600.0,2.0,18000.0,0.125,86.0,850.0,790.0,False,39,302.0,0,650.0,2.0,18000.0,1.0,86.0,440.0,970.0,False,False,400.0,0,4700.0,0.034482758620689655,False,400.0,0,5040.0,0.4,False,300.0,0,3900.0,0.8,False,400.0,0,5000.0,1.0,5,62.5,False,False,True,0.1237785016286645,0.17333333333333334,0.2222222222222222
131,0,650,2,0,15000.0,9,2,1,121,2,0,8.0,28.0,12,28.0,0,600.0,2.0,12600.0,0.3333333333333333,73.0,680.0,490.0,False,34,134.0,0,600.0,2.0,24000.0,0.7777777777777778,76.0,670.0,870.0,False,33,168.0,0,550.0,2.0,24000.0,0.4444444444444444,78.0,720.0,860.0,False,37,183.0,0,550.0,2.0,24000.0,0.5,79.0,740.0,580.0,False,41,204.0,0,550.0,2.0,23000.0,0.5714285714285714,78.0,660.0,800.0,False,43,225.0,0,600.0,2.0,23000.0,0.18181818181818182,77.0,670.0,820.0,False,True,400.0,0,5040.0,0.5925925925925926,False,500.0,0,10330.0,0.4666666666666667,False,300.0,0,3900.0,0.8,False,400.0,0,5000.0,1.0,2,22.22222222222222,False,True,False,0.24401913875598086,0.05555555555555555,0.16666666666666666
131,0,650,2,0,15000.0,9,2,2,124,2,0,5.0,15.0,29,15.0,0,600.0,2.0,14000.0,0.125,76.0,650.0,690.0,False,31,29.0,0,550.0,2.0,13000.0,0.16666666666666666,72.0,700.0,590.0,False,14,88.0,0,600.0,2.0,13400.0,0.8333333333333334,76.0,660.0,700.0,False,17,109.0,0,550.0,2.0,13400.0,1.0,77.0,640.0,690.0,True,22,122.0,0,500.0,2.0,14000.0,1.0,82.0,690.0,730.0,False,20,151.0,0,550.0,2.0,15000.0,0.8333333333333334,85.0,760.0,880.0,False,False,400.0,0,4980.0,0.6842105263157895,False,400.0,0,4940.0,0.3076923076923077,False,400.0,0,5100.0,0.8064516129032258,False,400.0,0,5000.0,1.0,4,44.44444444444444,False,False,True,0.1380952380952381,0.15384615384615385,0.20689655172413793
